V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[017,04/11/2022 11:55 PM, 04/11/2022 11:55 PM, Trouble Shooter is determining repairs required, , 1200804];,# of Outages: 17,Customers Affected: 500,2022-04-12T07:44:37Z
events[1]=[050,04/12/2022 02:27 AM, 04/12/2022 02:27 AM, Customer Svc is working this single customer outage, , 1200836];,# of Outages: 17,Customers Affected: 500,2022-04-12T07:44:37Z
events[2]=[051,04/12/2022 02:28 AM, 04/12/2022 02:28 AM, The extent of the outage has been determined, , 1200837];,# of Outages: 17,Customers Affected: 500,2022-04-12T07:44:37Z
events[3]=[061,04/12/2022 01:23 AM, 04/12/2022 01:23 AM, Waiting for an available crew to perform repairs, , 1200830];,# of Outages: 17,Customers Affected: 500,2022-04-12T07:44:37Z
events[4]=[064,04/12/2022 01:56 AM, 04/12/2022 01:56 AM, Customer Svc is working this single customer outage, , 1200832];,# of Outages: 17,Customers Affected: 500,2022-04-12T07:44:37Z
events[5]=[071,04/12/2022 02:37 AM, 04/12/2022 02:37 AM, The extent of the outage has been determined, , 1200838];,# of Outages: 17,Customers Affected: 500,2022-04-12T07:44:37Z
events[6]=[088,04/12/2022 12:05 AM, 04/12/2022 12:05 AM, Customer Svc is working this single customer outage, , 1200817];,# of Outages: 17,Customers Affected: 500,2022-04-12T07:44:37Z
events[7]=[096,04/11/2022 10:44 PM, 04/11/2022 10:44 PM, A crew is currently working on the problem, 04/12/2022 05:00 AM, 1200792];,# of Outages: 17,Customers Affected: 500,2022-04-12T07:44:37Z
events[8]=[097,04/11/2022 11:50 PM, 04/11/2022 11:50 PM, Trouble Shooter is determining repairs required, , 1200800];,# of Outages: 17,Customers Affected: 500,2022-04-12T07:44:37Z
events[9]=[098,04/12/2022 01:17 AM, 04/12/2022 01:17 AM, Trouble Shooter is determining repairs required, , 1200829];,# of Outages: 17,Customers Affected: 500,2022-04-12T07:44:37Z
events[10]=[101,04/12/2022 12:03 AM, 04/12/2022 12:03 AM, Waiting for an available crew to perform repairs, , 1200807];,# of Outages: 17,Customers Affected: 500,2022-04-12T07:44:37Z
events[11]=[102,04/12/2022 01:37 AM, 04/12/2022 01:37 AM, Waiting for an available crew to perform repairs, , 1200831];,# of Outages: 17,Customers Affected: 500,2022-04-12T07:44:37Z
events[12]=[102,04/12/2022 12:03 AM, 04/12/2022 12:03 AM, Trouble Shooter is determining repairs required, , 1200810];,# of Outages: 17,Customers Affected: 500,2022-04-12T07:44:37Z
events[13]=[102,04/12/2022 12:14 AM, 04/12/2022 12:14 AM, Trouble Shooter is determining repairs required, , 1200823];,# of Outages: 17,Customers Affected: 500,2022-04-12T07:44:37Z
events[14]=[102,04/12/2022 12:19 AM, 04/12/2022 12:19 AM, Waiting for an available crew to perform repairs, , 1200824];,# of Outages: 17,Customers Affected: 500,2022-04-12T07:44:37Z
events[15]=[116,04/11/2022 11:57 PM, 04/11/2022 11:57 PM, Trouble Shooter is determining repairs required, , 1200805];,# of Outages: 17,Customers Affected: 500,2022-04-12T07:44:37Z
events[16]=[117,04/12/2022 02:18 AM, 04/12/2022 02:18 AM, Waiting for an available crew to perform repairs, , 1200833];,# of Outages: 17,Customers Affected: 500,2022-04-12T07:44:37Z
events[17]=[117,04/12/2022 12:03 AM, 04/12/2022 12:03 AM, Waiting for an available crew to perform repairs, , 1200807];,# of Outages: 17,Customers Affected: 500,2022-04-12T07:44:37Z
