V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[049,06/20/2022 10:39 AM, 06/20/2022 10:39 AM, Customer Svc is working this single customer outage, , 1215009];,# of Outages: 11,Customers Affected: 74,2022-06-20T15:54:04Z
events[1]=[062,06/20/2022 08:58 AM, 06/20/2022 08:58 AM, Trouble Shooter is determining repairs required, , 1214992];,# of Outages: 11,Customers Affected: 74,2022-06-20T15:54:04Z
events[2]=[075,06/20/2022 10:06 AM, 06/20/2022 10:06 AM, Trouble Shooter is determining repairs required, , 1215005];,# of Outages: 11,Customers Affected: 74,2022-06-20T15:54:04Z
events[3]=[085,06/20/2022 07:11 AM, 06/20/2022 07:11 AM, Tree Trimming is clearing debris from the area, , 1214975];,# of Outages: 11,Customers Affected: 74,2022-06-20T15:54:04Z
events[4]=[085,06/20/2022 10:36 AM, 06/20/2022 10:36 AM, Trouble Shooter is determining repairs required, , 1215008];,# of Outages: 11,Customers Affected: 74,2022-06-20T15:54:04Z
events[5]=[087,06/20/2022 08:53 AM, 06/20/2022 08:53 AM, A crew is currently working on the problem, 06/20/2022 12:30 PM, 1214991];,# of Outages: 11,Customers Affected: 74,2022-06-20T15:54:04Z
events[6]=[101,06/20/2022 09:04 AM, 06/20/2022 09:04 AM, Customer Svc is working this single customer outage, , 1214994];,# of Outages: 11,Customers Affected: 74,2022-06-20T15:54:04Z
events[7]=[105,06/20/2022 08:48 AM, 06/20/2022 08:48 AM, A crew is currently working on the problem, 06/20/2022 01:30 PM, 1214989];,# of Outages: 11,Customers Affected: 74,2022-06-20T15:54:04Z
events[8]=[112,06/20/2022 08:35 AM, 06/20/2022 08:35 AM, A crew is currently working on the problem, 06/20/2022 12:00 PM, 1214983];,# of Outages: 11,Customers Affected: 74,2022-06-20T15:54:04Z
events[9]=[113,06/20/2022 09:59 AM, 06/20/2022 09:59 AM, Tree Trimming is clearing debris from the area, , 1215003];,# of Outages: 11,Customers Affected: 74,2022-06-20T15:54:04Z
events[10]=[122,06/20/2022 10:49 AM, 06/20/2022 10:49 AM, A crew is currently working on the problem, 06/20/2022 03:00 PM, 1215010];,# of Outages: 11,Customers Affected: 74,2022-06-20T15:54:04Z
