V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[020,11/07/2022 01:08 PM, 11/07/2022 01:08 PM, Waiting for an available crew to perform repairs, , 1238864];,# of Outages: 12,Customers Affected: 1409,2022-11-07T20:45:29Z
events[1]=[040,11/07/2022 09:06 AM, 11/07/2022 09:06 AM, A crew is currently working on the problem, 11/07/2022 03:00 PM, 1238822];,# of Outages: 12,Customers Affected: 1409,2022-11-07T20:45:29Z
events[2]=[048,11/07/2022 02:35 PM, 11/07/2022 02:35 PM, Trouble Shooter is working on the problem, 11/07/2022 06:00 PM, 1238917];,# of Outages: 12,Customers Affected: 1409,2022-11-07T20:45:29Z
events[3]=[049,11/07/2022 01:22 PM, 11/07/2022 01:22 PM, Waiting for an available crew to perform repairs, , 1238866];,# of Outages: 12,Customers Affected: 1409,2022-11-07T20:45:29Z
events[4]=[049,11/07/2022 02:33 PM, 11/07/2022 02:33 PM, Trouble Shooter is working on the problem, 11/07/2022 06:00 PM, 1238905];,# of Outages: 12,Customers Affected: 1409,2022-11-07T20:45:29Z
events[5]=[049,11/07/2022 02:35 PM, 11/07/2022 02:35 PM, Trouble Shooter is working on the problem, 11/07/2022 06:00 PM, 1238917];,# of Outages: 12,Customers Affected: 1409,2022-11-07T20:45:29Z
events[6]=[051,11/07/2022 02:28 PM, 11/07/2022 02:28 PM, The extent of the outage has been determined, , 1238878];,# of Outages: 12,Customers Affected: 1409,2022-11-07T20:45:29Z
events[7]=[059,11/07/2022 02:35 PM, 11/07/2022 02:35 PM, Trouble Shooter is working on the problem, 11/07/2022 06:00 PM, 1238917];,# of Outages: 12,Customers Affected: 1409,2022-11-07T20:45:29Z
events[8]=[060,11/07/2022 02:33 PM, 11/07/2022 02:33 PM, Trouble Shooter is working on the problem, 11/07/2022 06:00 PM, 1238905];,# of Outages: 12,Customers Affected: 1409,2022-11-07T20:45:29Z
events[9]=[060,11/07/2022 02:35 PM, 11/07/2022 02:35 PM, Trouble Shooter is working on the problem, 11/07/2022 06:00 PM, 1238917];,# of Outages: 12,Customers Affected: 1409,2022-11-07T20:45:29Z
events[10]=[064,11/07/2022 02:04 PM, 11/07/2022 02:04 PM, Waiting for an available crew to perform repairs, , 1238874];,# of Outages: 12,Customers Affected: 1409,2022-11-07T20:45:29Z
events[11]=[074,11/07/2022 02:00 PM, 11/07/2022 02:00 PM, Waiting for an available crew to perform repairs, , 1238872];,# of Outages: 12,Customers Affected: 1409,2022-11-07T20:45:29Z
events[12]=[097,11/07/2022 02:08 PM, 11/07/2022 02:08 PM, A crew is currently working on the problem, 11/07/2022 03:30 PM, 1238876];,# of Outages: 12,Customers Affected: 1409,2022-11-07T20:45:29Z
events[13]=[098,11/07/2022 01:48 PM, 11/07/2022 01:48 PM, Customer Svc is working this single customer outage, , 1238869];,# of Outages: 12,Customers Affected: 1409,2022-11-07T20:45:29Z
events[14]=[100,11/07/2022 02:05 PM, 11/07/2022 02:05 PM, Customer Svc is working this single customer outage, , 1238875];,# of Outages: 12,Customers Affected: 1409,2022-11-07T20:45:29Z
events[15]=[101,11/07/2022 01:43 PM, 11/07/2022 01:43 PM, A crew is currently working on the problem, 11/07/2022 03:30 PM, 1238868];,# of Outages: 12,Customers Affected: 1409,2022-11-07T20:45:29Z
