V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[015,04/28/2022 11:37 AM, 04/28/2022 11:37 AM, Trouble Shooter is determining repairs required, , 1204356];,# of Outages: 19,Customers Affected: 371,2022-04-28T17:24:57Z
events[1]=[039,04/28/2022 12:19 PM, 04/28/2022 12:19 PM, A crew is currently working on the problem, 04/28/2022 02:30 PM, 1204359];,# of Outages: 19,Customers Affected: 371,2022-04-28T17:24:57Z
events[2]=[044,04/28/2022 07:41 AM, 04/28/2022 07:41 AM, A crew is currently working on the problem, 04/28/2022 12:30 PM, 1204312];,# of Outages: 19,Customers Affected: 371,2022-04-28T17:24:57Z
events[3]=[044,04/28/2022 08:06 AM, 04/28/2022 08:06 AM, A crew is currently working on the problem, 04/28/2022 12:30 PM, 1204320];,# of Outages: 19,Customers Affected: 371,2022-04-28T17:24:57Z
events[4]=[061,04/28/2022 12:10 PM, 04/28/2022 12:10 PM, Customer Svc is working this single customer outage, , 1204358];,# of Outages: 19,Customers Affected: 371,2022-04-28T17:24:57Z
events[5]=[064,04/28/2022 10:35 AM, 04/28/2022 10:35 AM, Customer Svc is working this single customer outage, 04/28/2022 02:30 PM, 1204348];,# of Outages: 19,Customers Affected: 371,2022-04-28T17:24:57Z
events[6]=[065,04/28/2022 08:43 AM, 04/28/2022 08:43 AM, Trouble Shooter is determining repairs required, , 1204330];,# of Outages: 19,Customers Affected: 371,2022-04-28T17:24:57Z
events[7]=[065,04/28/2022 09:13 AM, 04/28/2022 09:13 AM, Trouble Shooter is determining repairs required, , 1204337];,# of Outages: 19,Customers Affected: 371,2022-04-28T17:24:57Z
events[8]=[073,04/28/2022 08:52 AM, 04/28/2022 08:52 AM, A crew is currently working on the problem, 04/28/2022 01:30 PM, 1204332];,# of Outages: 19,Customers Affected: 371,2022-04-28T17:24:57Z
events[9]=[073,04/28/2022 09:00 AM, 04/28/2022 09:00 AM, A crew is currently working on the problem, 04/28/2022 01:30 PM, 1204334];,# of Outages: 19,Customers Affected: 371,2022-04-28T17:24:57Z
events[10]=[073,04/28/2022 09:38 AM, 04/28/2022 09:38 AM, Trouble Shooter is determining repairs required, , 1204343];,# of Outages: 19,Customers Affected: 371,2022-04-28T17:24:57Z
events[11]=[073,04/28/2022 10:22 AM, 04/28/2022 10:22 AM, A crew is currently working on the problem, 04/28/2022 01:30 PM, 1204344];,# of Outages: 19,Customers Affected: 371,2022-04-28T17:24:57Z
events[12]=[073,04/28/2022 10:28 AM, 04/28/2022 10:28 AM, A crew is currently working on the problem, 04/28/2022 01:30 PM, 1204345];,# of Outages: 19,Customers Affected: 371,2022-04-28T17:24:57Z
events[13]=[073,04/28/2022 10:48 AM, 04/28/2022 10:48 AM, A crew is currently working on the problem, 04/28/2022 03:30 PM, 1204353];,# of Outages: 19,Customers Affected: 371,2022-04-28T17:24:57Z
events[14]=[074,04/28/2022 10:28 AM, 04/28/2022 10:28 AM, A crew is currently working on the problem, 04/28/2022 01:30 PM, 1204345];,# of Outages: 19,Customers Affected: 371,2022-04-28T17:24:57Z
events[15]=[085,04/28/2022 11:06 AM, 04/28/2022 11:06 AM, Trouble Shooter is determining repairs required, , 1204355];,# of Outages: 19,Customers Affected: 371,2022-04-28T17:24:57Z
events[16]=[086,04/28/2022 11:06 AM, 04/28/2022 11:06 AM, Trouble Shooter is determining repairs required, , 1204355];,# of Outages: 19,Customers Affected: 371,2022-04-28T17:24:57Z
events[17]=[114,04/28/2022 08:51 AM, 04/28/2022 08:51 AM, Trouble Shooter is working on the problem, 04/28/2022 01:30 PM, 1204331];,# of Outages: 19,Customers Affected: 371,2022-04-28T17:24:57Z
events[18]=[114,04/28/2022 09:15 AM, 04/28/2022 09:15 AM, A crew is currently working on the problem, 04/28/2022 01:00 PM, 1204338];,# of Outages: 19,Customers Affected: 371,2022-04-28T17:24:57Z
events[19]=[114,04/28/2022 10:36 AM, 04/28/2022 10:36 AM, A crew is currently working on the problem, 04/28/2022 02:30 PM, 1204349];,# of Outages: 19,Customers Affected: 371,2022-04-28T17:24:57Z
events[20]=[118,04/28/2022 12:09 PM, 04/28/2022 12:09 PM, Customer Svc is working this single customer outage, , 1204357];,# of Outages: 19,Customers Affected: 371,2022-04-28T17:24:57Z
