V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[061,04/10/2022 01:27 PM, 04/10/2022 01:27 PM, Tree Trimming is clearing debris from the area, , 1200248];,# of Outages: 10,Customers Affected: 179,2022-04-10T20:43:32Z
events[1]=[062,04/10/2022 03:03 PM, 04/10/2022 03:03 PM, Waiting for an available crew to perform repairs, , 1200267];,# of Outages: 10,Customers Affected: 179,2022-04-10T20:43:32Z
events[2]=[066,04/10/2022 03:31 PM, 04/10/2022 03:31 PM, Trouble Shooter is determining repairs required, , 1200269];,# of Outages: 10,Customers Affected: 179,2022-04-10T20:43:32Z
events[3]=[066,04/10/2022 03:36 PM, 04/10/2022 03:36 PM, Trouble Shooter is determining repairs required, , 1200270];,# of Outages: 10,Customers Affected: 179,2022-04-10T20:43:32Z
events[4]=[073,04/10/2022 02:58 PM, 04/10/2022 02:58 PM, Customer Svc is working this single customer outage, , 1200266];,# of Outages: 10,Customers Affected: 179,2022-04-10T20:43:32Z
events[5]=[083,04/10/2022 01:02 PM, 04/10/2022 01:02 PM, Trouble Shooter is determining repairs required, , 1200233];,# of Outages: 10,Customers Affected: 179,2022-04-10T20:43:32Z
events[6]=[086,04/10/2022 02:19 PM, 04/10/2022 02:19 PM, Trouble Shooter is determining repairs required, , 1200260];,# of Outages: 10,Customers Affected: 179,2022-04-10T20:43:32Z
events[7]=[086,04/10/2022 02:26 PM, 04/10/2022 02:26 PM, Trouble Shooter is determining repairs required, , 1200264];,# of Outages: 10,Customers Affected: 179,2022-04-10T20:43:32Z
events[8]=[089,04/10/2022 02:21 PM, 04/10/2022 02:21 PM, Trouble Shooter is determining repairs required, , 1200261];,# of Outages: 10,Customers Affected: 179,2022-04-10T20:43:32Z
events[9]=[090,04/10/2022 02:21 PM, 04/10/2022 02:21 PM, Trouble Shooter is determining repairs required, , 1200261];,# of Outages: 10,Customers Affected: 179,2022-04-10T20:43:32Z
events[10]=[101,04/10/2022 02:01 PM, 04/10/2022 02:01 PM, Trouble Shooter is determining repairs required, , 1200252];,# of Outages: 10,Customers Affected: 179,2022-04-10T20:43:32Z
