V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[040,04/21/2022 04:09 PM, 04/21/2022 04:09 PM, Waiting to be analyzed, , 1203024];,# of Outages: 10,Customers Affected: 2598,2022-04-21T21:20:06Z
events[1]=[071,04/21/2022 12:57 PM, 04/21/2022 12:57 PM, A crew is currently working on the problem, 04/21/2022 04:30 PM, 1203013];,# of Outages: 10,Customers Affected: 2598,2022-04-21T21:20:06Z
events[2]=[072,04/21/2022 05:14 AM, 04/21/2022 05:14 AM, A crew is currently working on the problem, 04/21/2022 06:30 PM, 1202830];,# of Outages: 10,Customers Affected: 2598,2022-04-21T21:20:06Z
events[3]=[072,04/21/2022 05:17 AM, 04/21/2022 05:17 AM, A crew is currently working on the problem, 04/21/2022 06:30 PM, 1202850];,# of Outages: 10,Customers Affected: 2598,2022-04-21T21:20:06Z
events[4]=[073,04/21/2022 05:14 AM, 04/21/2022 05:14 AM, A crew is currently working on the problem, 04/21/2022 06:30 PM, 1202830];,# of Outages: 10,Customers Affected: 2598,2022-04-21T21:20:06Z
events[5]=[073,04/21/2022 05:17 AM, 04/21/2022 05:17 AM, A crew is currently working on the problem, 04/21/2022 06:30 PM, 1202850];,# of Outages: 10,Customers Affected: 2598,2022-04-21T21:20:06Z
events[6]=[083,04/21/2022 03:58 PM, 04/21/2022 03:58 PM, Customer Svc is working this single customer outage, , 1203023];,# of Outages: 10,Customers Affected: 2598,2022-04-21T21:20:06Z
events[7]=[086,04/21/2022 08:51 AM, 04/21/2022 08:51 AM, Tree Trimming is clearing debris from the area, 04/21/2022 06:30 PM, 1202949];,# of Outages: 10,Customers Affected: 2598,2022-04-21T21:20:06Z
events[8]=[098,04/21/2022 11:07 AM, 04/21/2022 11:07 AM, A crew is currently working on the problem, 04/21/2022 04:30 PM, 1202997];,# of Outages: 10,Customers Affected: 2598,2022-04-21T21:20:06Z
events[9]=[100,04/21/2022 01:42 PM, 04/21/2022 01:42 PM, Trouble Shooter is determining repairs required, , 1203017];,# of Outages: 10,Customers Affected: 2598,2022-04-21T21:20:06Z
events[10]=[102,04/21/2022 04:10 PM, 04/21/2022 04:10 PM, A crew is currently working on the problem, 04/21/2022 05:30 PM, 1203025];,# of Outages: 10,Customers Affected: 2598,2022-04-21T21:20:06Z
events[11]=[118,04/21/2022 03:22 PM, 04/21/2022 03:22 PM, Customer Svc is working this single customer outage, , 1203020];,# of Outages: 10,Customers Affected: 2598,2022-04-21T21:20:06Z
