V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[049,08/09/2022 06:17 PM, 08/09/2022 06:17 PM, Trouble Shooter is determining repairs required, , 1224586];,# of Outages: 63,Customers Affected: 957,2022-08-10T13:48:17Z
events[1]=[049,08/09/2022 10:21 PM, 08/09/2022 10:21 PM, Waiting for an available crew to perform repairs, , 1224730];,# of Outages: 63,Customers Affected: 957,2022-08-10T13:48:17Z
events[2]=[050,08/09/2022 06:43 PM, 08/09/2022 06:43 PM, Waiting for an available crew to perform repairs, , 1224641];,# of Outages: 63,Customers Affected: 957,2022-08-10T13:48:17Z
events[3]=[051,08/10/2022 08:38 AM, 08/10/2022 08:38 AM, Trouble Shooter is determining repairs required, , 1224816];,# of Outages: 63,Customers Affected: 957,2022-08-10T13:48:17Z
events[4]=[051,08/10/2022 08:42 AM, 08/10/2022 08:42 AM, Waiting to be analyzed, , 1224818];,# of Outages: 63,Customers Affected: 957,2022-08-10T13:48:17Z
events[5]=[052,08/10/2022 08:27 AM, 08/10/2022 08:27 AM, Waiting to be analyzed, , 1224809];,# of Outages: 63,Customers Affected: 957,2022-08-10T13:48:17Z
events[6]=[063,08/10/2022 07:19 AM, 08/10/2022 07:19 AM, Waiting to be analyzed, , 1224799];,# of Outages: 63,Customers Affected: 957,2022-08-10T13:48:17Z
events[7]=[066,08/09/2022 07:34 PM, 08/09/2022 07:34 PM, Trouble Shooter is determining repairs required, , 1224694];,# of Outages: 63,Customers Affected: 957,2022-08-10T13:48:17Z
events[8]=[072,08/10/2022 04:04 AM, 08/10/2022 04:04 AM, Trouble Shooter is determining repairs required, , 1224755];,# of Outages: 63,Customers Affected: 957,2022-08-10T13:48:17Z
events[9]=[073,08/09/2022 08:52 PM, 08/09/2022 08:52 PM, A crew is currently working on the problem, 08/10/2022 12:00 PM, 1224719];,# of Outages: 63,Customers Affected: 957,2022-08-10T13:48:17Z
events[10]=[074,08/09/2022 06:04 PM, 08/09/2022 06:04 PM, A crew is currently working on the problem, 08/10/2022 12:00 PM, 1224511];,# of Outages: 63,Customers Affected: 957,2022-08-10T13:48:17Z
events[11]=[074,08/09/2022 06:08 PM, 08/09/2022 06:08 PM, A crew is currently working on the problem, 08/10/2022 11:00 AM, 1224555];,# of Outages: 63,Customers Affected: 957,2022-08-10T13:48:17Z
events[12]=[074,08/09/2022 08:29 PM, 08/09/2022 08:29 PM, A crew is currently working on the problem, 08/10/2022 11:00 AM, 1224712];,# of Outages: 63,Customers Affected: 957,2022-08-10T13:48:17Z
events[13]=[074,08/09/2022 09:13 PM, 08/09/2022 09:13 PM, Trouble Shooter is determining repairs required, , 1224722];,# of Outages: 63,Customers Affected: 957,2022-08-10T13:48:17Z
