V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[051,08/27/2022 02:06 AM, 08/27/2022 02:06 AM, A crew is currently working on the problem, 08/27/2022 05:00 PM, 1226799];,# of Outages: 10,Customers Affected: 98,2022-08-27T21:44:08Z
events[1]=[051,08/27/2022 04:31 PM, 08/27/2022 04:31 PM, Waiting for an available crew to perform repairs, , 1226844];,# of Outages: 10,Customers Affected: 98,2022-08-27T21:44:08Z
events[2]=[078,08/27/2022 05:06 AM, 08/27/2022 05:06 AM, Waiting for an available crew to perform repairs, , 1226807];,# of Outages: 10,Customers Affected: 98,2022-08-27T21:44:08Z
events[3]=[084,08/27/2022 04:17 PM, 08/27/2022 04:17 PM, A crew is currently working on the problem, 08/27/2022 10:30 PM, 1226843];,# of Outages: 10,Customers Affected: 98,2022-08-27T21:44:08Z
events[4]=[084,08/27/2022 04:38 PM, 08/27/2022 04:38 PM, Waiting to be analyzed, , 1226845];,# of Outages: 10,Customers Affected: 98,2022-08-27T21:44:08Z
events[5]=[088,08/27/2022 02:49 PM, 08/27/2022 02:49 PM, Trouble Shooter is determining repairs required, , 1226837];,# of Outages: 10,Customers Affected: 98,2022-08-27T21:44:08Z
events[6]=[088,08/27/2022 02:55 PM, 08/27/2022 02:55 PM, Trouble Shooter is determining repairs required, , 1226838];,# of Outages: 10,Customers Affected: 98,2022-08-27T21:44:08Z
events[7]=[098,08/27/2022 08:23 AM, 08/27/2022 08:23 AM, Waiting for an available crew to perform repairs, , 1226814];,# of Outages: 10,Customers Affected: 98,2022-08-27T21:44:08Z
events[8]=[113,08/27/2022 02:30 PM, 08/27/2022 02:30 PM, Trouble Shooter is determining repairs required, , 1226834];,# of Outages: 10,Customers Affected: 98,2022-08-27T21:44:08Z
events[9]=[115,08/27/2022 04:23 AM, 08/27/2022 04:23 AM, A crew is currently working on the problem, 08/27/2022 07:00 PM, 1226801];,# of Outages: 10,Customers Affected: 98,2022-08-27T21:44:08Z
