V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[049,05/13/2022 06:38 AM, 05/13/2022 06:38 AM, Trouble Shooter is determining repairs required, , 1206643];,# of Outages: 14,Customers Affected: 159,2022-05-13T14:10:17Z
events[1]=[052,05/13/2022 03:56 AM, 05/13/2022 03:56 AM, A crew is currently working on the problem, 05/13/2022 11:00 AM, 1206630];,# of Outages: 14,Customers Affected: 159,2022-05-13T14:10:17Z
events[2]=[073,05/13/2022 08:13 AM, 05/13/2022 08:13 AM, Trouble Shooter is determining repairs required, , 1206694];,# of Outages: 14,Customers Affected: 159,2022-05-13T14:10:17Z
events[3]=[100,05/13/2022 01:17 AM, 05/13/2022 01:17 AM, A crew is currently working on the problem, 05/13/2022 11:00 AM, 1206626];,# of Outages: 14,Customers Affected: 159,2022-05-13T14:10:17Z
events[4]=[102,05/13/2022 07:53 AM, 05/13/2022 07:53 AM, A crew is currently working on the problem, 05/13/2022 11:00 AM, 1206691];,# of Outages: 14,Customers Affected: 159,2022-05-13T14:10:17Z
events[5]=[102,05/13/2022 08:31 AM, 05/13/2022 08:31 AM, A crew is currently working on the problem, 05/13/2022 11:00 AM, 1206698];,# of Outages: 14,Customers Affected: 159,2022-05-13T14:10:17Z
events[6]=[116,05/13/2022 08:19 AM, 05/13/2022 08:19 AM, Trouble Shooter is determining repairs required, , 1206697];,# of Outages: 14,Customers Affected: 159,2022-05-13T14:10:17Z
events[7]=[118,05/13/2022 09:04 AM, 05/13/2022 09:04 AM, The extent of the outage has been determined, , 1206708];,# of Outages: 14,Customers Affected: 159,2022-05-13T14:10:17Z
events[8]=[119,05/13/2022 06:05 AM, 05/13/2022 06:05 AM, Trouble Shooter is determining repairs required, , 1206640];,# of Outages: 14,Customers Affected: 159,2022-05-13T14:10:17Z
events[9]=[119,05/13/2022 07:19 AM, 05/13/2022 07:19 AM, Trouble Shooter is determining repairs required, , 1206687];,# of Outages: 14,Customers Affected: 159,2022-05-13T14:10:17Z
events[10]=[120,05/13/2022 06:55 AM, 05/13/2022 06:55 AM, A crew is currently working on the problem, , 1206682];,# of Outages: 14,Customers Affected: 159,2022-05-13T14:10:17Z
events[11]=[121,05/13/2022 06:55 AM, 05/13/2022 06:55 AM, A crew is currently working on the problem, , 1206682];,# of Outages: 14,Customers Affected: 159,2022-05-13T14:10:17Z
events[12]=[122,05/13/2022 08:35 AM, 05/13/2022 08:35 AM, Customer Svc is working this single customer outage, , 1206701];,# of Outages: 14,Customers Affected: 159,2022-05-13T14:10:17Z
events[13]=[134,05/13/2022 09:05 AM, 05/13/2022 09:05 AM, Waiting to be analyzed, , 1206709];,# of Outages: 14,Customers Affected: 159,2022-05-13T14:10:17Z
events[14]=[135,05/13/2022 08:32 AM, 05/13/2022 08:32 AM, Customer Svc is working this single customer outage, , 1206699];,# of Outages: 14,Customers Affected: 159,2022-05-13T14:10:17Z
events[15]=[137,05/13/2022 06:55 AM, 05/13/2022 06:55 AM, A crew is currently working on the problem, , 1206682];,# of Outages: 14,Customers Affected: 159,2022-05-13T14:10:17Z
