V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[003,10/12/2022 01:44 PM, 10/12/2022 01:44 PM, Trouble Shooter is determining repairs required, , 1233784];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[1]=[004,10/12/2022 01:44 PM, 10/12/2022 01:44 PM, Trouble Shooter is determining repairs required, , 1233784];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[2]=[028,10/12/2022 03:18 PM, 10/12/2022 03:18 PM, Waiting to be analyzed, , 1234032];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[3]=[029,10/12/2022 03:18 PM, 10/12/2022 03:18 PM, Waiting to be analyzed, , 1234032];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[4]=[040,10/12/2022 01:29 PM, 10/12/2022 01:29 PM, Trouble Shooter is determining repairs required, , 1233782];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[5]=[040,10/12/2022 03:18 PM, 10/12/2022 03:18 PM, Waiting to be analyzed, , 1234032];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[6]=[041,10/12/2022 01:29 PM, 10/12/2022 01:29 PM, Trouble Shooter is determining repairs required, , 1233782];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[7]=[041,10/12/2022 03:18 PM, 10/12/2022 03:18 PM, Waiting to be analyzed, , 1234032];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[8]=[043,10/12/2022 03:13 PM, 10/12/2022 03:13 PM, Waiting for an available crew to perform repairs, , 1234029];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[9]=[049,10/12/2022 02:13 PM, 10/12/2022 02:13 PM, Trouble Shooter is determining repairs required, , 1233794];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[10]=[049,10/12/2022 03:00 PM, 10/12/2022 03:00 PM, Trouble Shooter is determining repairs required, , 1234015];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[11]=[050,10/12/2022 02:15 PM, 10/12/2022 02:15 PM, Trouble Shooter is determining repairs required, , 1233799];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[12]=[051,10/12/2022 01:29 PM, 10/12/2022 01:29 PM, Trouble Shooter is determining repairs required, , 1233782];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[13]=[051,10/12/2022 02:16 PM, 10/12/2022 02:16 PM, Trouble Shooter is determining repairs required, , 1233803];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[14]=[051,10/12/2022 02:17 PM, 10/12/2022 02:17 PM, Trouble Shooter is determining repairs required, , 1233806];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[15]=[052,10/12/2022 02:57 PM, 10/12/2022 02:57 PM, Waiting to be analyzed, , 1234009];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[16]=[052,10/12/2022 03:18 PM, 10/12/2022 03:18 PM, Waiting to be analyzed, , 1234036];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[17]=[054,10/12/2022 02:24 PM, 10/12/2022 02:24 PM, Trouble Shooter is determining repairs required, , 1233830];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[18]=[054,10/12/2022 02:24 PM, 10/12/2022 02:24 PM, Trouble Shooter is determining repairs required, , 1233832];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[19]=[062,10/12/2022 02:31 PM, 10/12/2022 02:31 PM, Customer Svc is working this single customer outage, , 1233900];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[20]=[062,10/12/2022 02:59 PM, 10/12/2022 02:59 PM, A crew is currently working on the problem, 10/12/2022 03:30 PM, 1234013];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[21]=[062,10/12/2022 12:52 PM, 10/12/2022 12:52 PM, A crew is currently working on the problem, 10/12/2022 03:30 PM, 1233775];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[22]=[063,10/12/2022 02:25 PM, 10/12/2022 02:25 PM, Customer Svc is working this single customer outage, , 1233846];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[23]=[064,10/12/2022 02:24 PM, 10/12/2022 02:24 PM, Trouble Shooter is determining repairs required, , 1233836];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[24]=[064,10/12/2022 02:25 PM, 10/12/2022 02:25 PM, Trouble Shooter is determining repairs required, , 1233848];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[25]=[065,10/12/2022 02:25 PM, 10/12/2022 02:25 PM, Trouble Shooter is determining repairs required, , 1233842];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[26]=[065,10/12/2022 02:33 PM, 10/12/2022 02:33 PM, Trouble Shooter is determining repairs required, , 1233926];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[27]=[065,10/12/2022 02:38 PM, 10/12/2022 02:38 PM, Customer Svc is working this single customer outage, , 1233948];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[28]=[072,10/12/2022 02:25 PM, 10/12/2022 02:25 PM, Waiting for an available crew to perform repairs, , 1233868];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[29]=[072,10/12/2022 02:41 PM, 10/12/2022 02:41 PM, The extent of the outage has been determined, , 1233963];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[30]=[073,10/12/2022 01:10 PM, 10/12/2022 01:10 PM, Tree Trimming is clearing debris from the area, , 1233780];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
events[31]=[073,10/12/2022 02:14 PM, 10/12/2022 02:14 PM, Waiting for an available crew to perform repairs, , 1233796];,# of Outages: 127,Customers Affected: 10328,2022-10-12T20:30:18Z
