V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[018,07/09/2022 02:59 PM, 07/09/2022 02:59 PM, A crew is currently working on the problem, 07/09/2022 04:30 PM, 1217801];,# of Outages: 32,Customers Affected: 360,2022-07-09T21:31:15Z
events[1]=[032,07/09/2022 04:10 AM, 07/09/2022 04:10 AM, Trouble Shooter is determining repairs required, , 1217592];,# of Outages: 32,Customers Affected: 360,2022-07-09T21:31:15Z
events[2]=[033,07/09/2022 03:03 PM, 07/09/2022 03:03 PM, A crew is currently working on the problem, , 1217804];,# of Outages: 32,Customers Affected: 360,2022-07-09T21:31:15Z
events[3]=[041,07/09/2022 03:02 PM, 07/09/2022 03:02 PM, Trouble Shooter is determining repairs required, , 1217802];,# of Outages: 32,Customers Affected: 360,2022-07-09T21:31:15Z
events[4]=[045,07/09/2022 07:47 AM, 07/09/2022 07:47 AM, A crew is currently working on the problem, 07/09/2022 08:00 PM, 1217744];,# of Outages: 32,Customers Affected: 360,2022-07-09T21:31:15Z
events[5]=[052,07/09/2022 03:02 PM, 07/09/2022 03:02 PM, Trouble Shooter is determining repairs required, , 1217802];,# of Outages: 32,Customers Affected: 360,2022-07-09T21:31:15Z
events[6]=[056,07/08/2022 09:55 PM, 07/08/2022 09:55 PM, A crew is currently working on the problem, 07/09/2022 05:30 PM, 1217567];,# of Outages: 32,Customers Affected: 360,2022-07-09T21:31:15Z
events[7]=[071,07/09/2022 01:51 PM, 07/09/2022 01:51 PM, Waiting for an available crew to perform repairs, , 1217790];,# of Outages: 32,Customers Affected: 360,2022-07-09T21:31:15Z
events[8]=[073,07/09/2022 04:01 PM, 07/09/2022 04:01 PM, Customer Svc is working this single customer outage, , 1217811];,# of Outages: 32,Customers Affected: 360,2022-07-09T21:31:15Z
events[9]=[073,07/09/2022 06:06 AM, 07/09/2022 06:06 AM, Waiting to be analyzed, , 1217717];,# of Outages: 32,Customers Affected: 360,2022-07-09T21:31:15Z
events[10]=[074,07/09/2022 06:06 AM, 07/09/2022 06:06 AM, Waiting to be analyzed, , 1217717];,# of Outages: 32,Customers Affected: 360,2022-07-09T21:31:15Z
events[11]=[083,07/09/2022 01:54 AM, 07/09/2022 01:54 AM, Waiting for an available crew to perform repairs, , 1217576];,# of Outages: 32,Customers Affected: 360,2022-07-09T21:31:15Z
events[12]=[084,07/09/2022 01:59 PM, 07/09/2022 01:59 PM, Trouble Shooter is determining repairs required, , 1217791];,# of Outages: 32,Customers Affected: 360,2022-07-09T21:31:15Z
events[13]=[085,07/09/2022 03:53 PM, 07/09/2022 03:53 PM, Customer Svc is working this single customer outage, , 1217810];,# of Outages: 32,Customers Affected: 360,2022-07-09T21:31:15Z
events[14]=[086,07/09/2022 02:55 PM, 07/09/2022 02:55 PM, Waiting for an available crew to perform repairs, , 1217799];,# of Outages: 32,Customers Affected: 360,2022-07-09T21:31:15Z
events[15]=[086,07/09/2022 02:55 PM, 07/09/2022 02:55 PM, Trouble Shooter is determining repairs required, , 1217800];,# of Outages: 32,Customers Affected: 360,2022-07-09T21:31:15Z
events[16]=[087,07/09/2022 04:28 AM, 07/09/2022 04:28 AM, Tree Trimming is clearing debris from the area, , 1217605];,# of Outages: 32,Customers Affected: 360,2022-07-09T21:31:15Z
events[17]=[087,07/09/2022 05:05 AM, 07/09/2022 05:05 AM, Trouble Shooter is determining repairs required, , 1217690];,# of Outages: 32,Customers Affected: 360,2022-07-09T21:31:15Z
events[18]=[088,07/09/2022 04:30 AM, 07/09/2022 04:30 AM, A crew is currently working on the problem, 07/09/2022 04:30 PM, 1217609];,# of Outages: 32,Customers Affected: 360,2022-07-09T21:31:15Z
events[19]=[096,07/09/2022 01:14 PM, 07/09/2022 01:14 PM, Trouble Shooter is determining repairs required, , 1217788];,# of Outages: 32,Customers Affected: 360,2022-07-09T21:31:15Z
events[20]=[098,07/09/2022 02:27 PM, 07/09/2022 02:27 PM, Waiting for an available crew to perform repairs, , 1217794];,# of Outages: 32,Customers Affected: 360,2022-07-09T21:31:15Z
events[21]=[101,07/09/2022 04:56 AM, 07/09/2022 04:56 AM, Trouble Shooter is determining repairs required, , 1217668];,# of Outages: 32,Customers Affected: 360,2022-07-09T21:31:15Z
events[22]=[101,07/09/2022 05:52 AM, 07/09/2022 05:52 AM, Tree Trimming is clearing debris from the area, , 1217714];,# of Outages: 32,Customers Affected: 360,2022-07-09T21:31:15Z
