V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[055,04/25/2022 10:19 AM, 04/25/2022 10:19 AM, The extent of the outage has been determined, , 1203740];,# of Outages: 13,Customers Affected: 319,2022-04-25T15:25:01Z
events[1]=[063,04/25/2022 09:26 AM, 04/25/2022 09:26 AM, Customer Svc is working this single customer outage, , 1203731];,# of Outages: 13,Customers Affected: 319,2022-04-25T15:25:01Z
events[2]=[071,04/25/2022 09:50 AM, 04/25/2022 09:50 AM, Trouble Shooter is determining repairs required, , 1203736];,# of Outages: 13,Customers Affected: 319,2022-04-25T15:25:01Z
events[3]=[083,04/25/2022 06:57 AM, 04/25/2022 06:57 AM, A crew is currently working on the problem, 04/25/2022 11:00 AM, 1203717];,# of Outages: 13,Customers Affected: 319,2022-04-25T15:25:01Z
events[4]=[085,04/25/2022 08:04 AM, 04/25/2022 08:04 AM, Trouble Shooter is determining repairs required, , 1203723];,# of Outages: 13,Customers Affected: 319,2022-04-25T15:25:01Z
events[5]=[086,04/25/2022 09:34 AM, 04/25/2022 09:34 AM, Trouble Shooter is determining repairs required, , 1203733];,# of Outages: 13,Customers Affected: 319,2022-04-25T15:25:01Z
events[6]=[087,04/25/2022 08:48 AM, 04/25/2022 08:48 AM, Trouble Shooter is determining repairs required, , 1203726];,# of Outages: 13,Customers Affected: 319,2022-04-25T15:25:01Z
events[7]=[101,04/25/2022 06:31 AM, 04/25/2022 06:31 AM, Trouble Shooter is determining repairs required, , 1203714];,# of Outages: 13,Customers Affected: 319,2022-04-25T15:25:01Z
events[8]=[106,04/25/2022 09:32 AM, 04/25/2022 09:32 AM, Trouble Shooter is determining repairs required, , 1203732];,# of Outages: 13,Customers Affected: 319,2022-04-25T15:25:01Z
events[9]=[118,04/25/2022 09:50 AM, 04/25/2022 09:50 AM, Trouble Shooter is determining repairs required, , 1203735];,# of Outages: 13,Customers Affected: 319,2022-04-25T15:25:01Z
events[10]=[119,04/25/2022 04:24 AM, 04/25/2022 04:24 AM, Trouble Shooter is determining repairs required, , 1203698];,# of Outages: 13,Customers Affected: 319,2022-04-25T15:25:01Z
events[11]=[120,04/25/2022 04:42 AM, 04/25/2022 04:42 AM, A crew is currently working on the problem, 04/25/2022 01:30 PM, 1203704];,# of Outages: 13,Customers Affected: 319,2022-04-25T15:25:01Z
events[12]=[120,04/25/2022 04:46 AM, 04/25/2022 04:46 AM, Trouble Shooter is determining repairs required, , 1203705];,# of Outages: 13,Customers Affected: 319,2022-04-25T15:25:01Z
